country_code,sentence,cluster_no
US, a room with a lot of different colored objects,6
US, a book shelf with a book and books,6
US, a person holding a knife and fork in front of a pizza.,6
US, a close up of a street sign with a sky background,6
US, a man holding a tennis racquet on a court.,6
US, a man and a woman are standing on a beach.,6
US, a person is skiing down a snowy slope.,6
US, a bird perched on a branch in a tree.,6
US, a group of people standing around a table with a cake.,6
US, a white vase with a flower in it,6
US, a bird perched on a rock in a forest.,6
US, a stop sign with a street sign on it,6
US, a pair of scissors and a pair of scissors.,6
US, a television monitor and a black and white background,6
US, a man wearing a hat and a hat is holding a baseball bat.,6
US, a large commercial airplane flying in the sky,6
US, a large boat is in the water near a lake.,6
US, a baby in a bib with a toothbrush in its mouth.,6
US, a man in a blue shirt and a black tie,6
US, a large white and blue toothbrush in a blue vase,6
US, a group of people flying kites in a field.,6
US, a man is holding a kite in his hand.,6
US, a herd of sheep walking across a grass covered field.,6
US, a tree with a bunch of bananas hanging from it,6
US, a woman holding a bunch of bananas in a store.,6
US, a person on a beach flying a kite,6
US, a man in a suit is standing in front of a mirror.,6
US, a black and white photo of a person holding a cell phone,6
US, a person holding a cell phone in their hand.,6
US, a pair of scissors and a pair of scissors,6
US, a woman in a black jacket holding a cell phone,6
US, a man is standing next to a woman in a kitchen.,6
US, a bird perched on a tree branch in a forest.,6
US, a white and blue bathroom with a blue shower curtain.,6
US, a table with a lot of different items on it,6
US, a man and a woman are posing for a picture.,6
US, a group of stuffed animals sitting on top of a table.,6
US, a collection of vases on display in a store.,6
US, a man holding a tennis racquet on a tennis court.,6
US, a bicycle is parked on the street,6
US, a group of people standing in a room with a dog.,6
US, a group of people standing around a giant elephant statue.,6
US, a group of people standing around a horse drawn carriage.,6
US, a pair of scissors and a pair of scissors.,6
US, a man riding a horse on a dirt track.,6
US, a man holding a stop sign in front of a building.,6
US, a red motorcycle is parked on the street,6
US, a red fire hydrant sitting in the grass.,6
US, a man wearing a tie and a shirt and tie,6
US, a man in a suit and tie standing in front of a building.,6
US, a man is standing in the grass with a snowboard.,6
US, a person holding a doughnut in their hand.,6
US, a man with a baseball bat and a ball,6
US, a young girl holding a toothbrush in her mouth.,6
US, a man in a hat and sunglasses holding a cell phone,6
US, a man in a suit and tie standing in a doorway.,6
US, a close up of a pair of scissors on a table,6
US, a large body of water with a mountain in the background,6
US, a river with a bridge spanning the width of it,6
US, a man in a suit and tie standing in a room.,6
US, a bench sitting in the middle of a field.,6
US, a man holding a cell phone up to his ear,6
US, a person holding a cell phone in their hand.,6
US, a man is playing a video game in a room.,6
US, a large elephant is standing in the middle of a field.,6
US, a small stuffed bear is sitting on a chair,6
US, a dog is laying down on a couch,6
US, a man holding a cell phone in his hand.,6
US, a stop sign with a street sign on top of it.,6
US, a person holding a cell phone in their hand.,6
US, a man holding a stop sign in front of a building.,6
US, a street sign with a street name on it,6
US, a cake with a lot of different types of fruit.,6
US, a close up of a clock on a building,6
US, a person holding a pair of scissors in their hand.,6
US, a man is holding a cell phone to his ear.,6
US, a group of birds perched on a wall,6
US, a man holding a cell phone up to his ear,6
US, a man holding a cell phone up to his ear,6
US, a man in a suit and tie standing in a room.,6
US, a man holding a kite in a park.,6
US, a man and a woman are holding a cell phone.,6
US, a man is standing on a skateboard on the street,6
US, a close up of a clock with a clock on it,6
US, a woman holding a cell phone in her hand.,6
US, a group of people standing around a tree.,6
US, a man in a suit and tie in a room.,6
US, a large herd of sheep walking across a field.,6
US, a white toilet sitting in a bathroom next to a sink.,6
US, a large statue of a man holding a bunch of bananas,6
US, a sign with a lot of people on it,6
US, a person is flying a kite in a field,6
US, a man holding a baseball bat in his hand.,6
US, a person 's hand holding a pair of scissors,6
US, a pair of scissors and a pair of scissors,6
US, a close up of a clock with a clock on it,6
US, a brown bear walking across a grass covered field.,6
US, a man is playing a video game in a living room.,6
US, a man holding a pair of scissors in his hand.,6
US, a person holding a bunch of bananas in a room.,6
US, a man in a suit and tie holding a cell phone,6
US, a man holding a stop sign on a pole.,6
US, a person holding a cell phone in their hand.,6
US, a person holding a snowboard in a room.,6
US, a black and white photo of a pair of scissors,6
US, a large blue and white teddy bear sitting on a table,6
US, a book with a picture of a person holding a cell phone,6
US, a large white bird standing on a rock,6
US, a green apple with a bunch of bananas hanging from it,6
US, a red and white stop sign with a green light,6
US, a man is standing in the grass with a frisbee.,6
US, a bird is standing on a rock in the water.,6
US, a man flying a kite in a field,6
US, a close up of a banana and a knife,6
US, a large group of people standing on a beach.,6
US, a woman standing in a parking lot holding a tennis racquet.,6
US, a woman is cutting a cake with a knife.,6
US, a large clock tower with a clock on it,6
US, a large airplane flying through a cloudy sky.,6
US, a group of people playing frisbee on a field,6
US, a group of people playing frisbee in a field,6
US, a man is playing frisbee in a field,6
US, a man is sitting down with a laptop.,6
US, a red and white cake with a clock on it,6
US, a man wearing a black suit and tie holding a black umbrella.,6
US, a group of people sitting on a bench in a park.,6
US, a woman wearing a pink shirt and a tie,6
US," a bathroom with a toilet , sink , and a bathtub.",6
US, a stuffed animal sitting on top of a table.,6
US, a man is riding a skateboard on a ramp.,6
US, a man is doing a trick on a skateboard,6
US, a mountain goat is standing in the snow.,6
US, a red and white cake with a red and white orchid,6
US, a close up of a person holding a bat,6
US, a person holding a pair of scissors in their hand.,6
US, a pair of scissors cutting into a paper.,6
US, a person is flying a kite on a beach.,6
US, a man in a suit and tie standing in a room.,6
US, a close up of a person holding a cell phone,6
US, a group of people standing in a room.,6
US, a group of people standing around a table with wine glasses.,6
US, a large white bird flying above a lake.,6
US, a man sitting on a bench in front of a building.,6
US, a pair of scissors and a pair of scissors,6
US, a close up of a person holding a cell phone,6
US, a man is standing in the snow holding skis.,6
US, a person flying a kite in a blue sky,6
US, a man holding a cell phone up to his ear,6
US, a woman holding a cell phone to her ear,6
US, a woman holding a baby in a room.,6
US, a white toilet sitting in a bathroom next to a sink.,6
US, a close up of a street sign with a sky background,6
US, a black bird standing on a rock in the grass.,6
US, a pair of scissors and a pair of scissors on a table.,6
US, a person holding a pair of skis in their hand.,6
US, a close up of a pair of scissors on a table,6
US, a black and white photo of a man holding a white frisbee,6
US, a pair of scissors and a pair of scissors.,6
US, a man is standing in front of a large clock.,6
US, a red and white kite is flying in the air.,6
US, a red and white stop sign with a red and white fire hydrant.,6
US, a book is laying on a bed with a book on it,6
US, a large field with a bunch of trees,6
US, a person on a snowboard in the air over a ramp.,6
US, a man wearing a black suit and tie holding a black umbrella.,6
